FILE,CELL,N_Q570,N_Q670,N_GFP,dose,normalized_Q570
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_01_R3D_D3D_Q570_outline.txt,Cell_CP_11,4,56,0,0,0.07142857142857142
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_02_R3D_D3D_Q570_outline.txt,Cell_CP_1,15,145,8,0,0.10344827586206896
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_02_R3D_D3D_Q570_outline.txt,Cell_CP_6,4,196,0,0,0.02040816326530612
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_02_R3D_D3D_Q570_outline.txt,Cell_CP_7,6,81,14,0,0.07407407407407407
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_02_R3D_D3D_Q570_outline.txt,Cell_CP_8,16,158,5,0,0.10126582278481013
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_02_R3D_D3D_Q570_outline.txt,Cell_CP_11,53,188,0,0,0.28191489361702127
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_02_R3D_D3D_Q570_outline.txt,Cell_CP_12,3,124,3,0,0.024193548387096774
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_02_R3D_D3D_Q570_outline.txt,Cell_CP_13,6,89,2,0,0.06741573033707865
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_02_R3D_D3D_Q570_outline.txt,Cell_14,9,94,3,0,0.09574468085106383
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_02_R3D_D3D_Q570_outline.txt,Cell_15,8,122,1,0,0.06557377049180328
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_03_R3D_D3D_Q570_outline.txt,Cell_CP_1,9,156,0,0,0.057692307692307696
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_03_R3D_D3D_Q570_outline.txt,Cell_CP_5,10,212,7,0,0.04716981132075472
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_03_R3D_D3D_Q570_outline.txt,Cell_CP_6,9,342,2,0,0.02631578947368421
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_03_R3D_D3D_Q570_outline.txt,Cell_CP_7,2,212,0,0,0.009433962264150943
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_03_R3D_D3D_Q570_outline.txt,Cell_CP_8,16,106,3,0,0.1509433962264151
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_03_R3D_D3D_Q570_outline.txt,Cell_CP_9,2,173,7,0,0.011560693641618497
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_03_R3D_D3D_Q570_outline.txt,Cell_CP_10,21,238,0,0,0.08823529411764706
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_03_R3D_D3D_Q570_outline.txt,Cell_CP_11,5,350,0,0,0.014285714285714285
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_03_R3D_D3D_Q570_outline.txt,Cell_CP_12,8,259,8,0,0.03088803088803089
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_03_R3D_D3D_Q570_outline.txt,Cell_CP_13,15,161,7,0,0.09316770186335403
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_04_R3D_D3D_Q570_outline.txt,Cell_CP_1,7,76,0,0,0.09210526315789473
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_04_R3D_D3D_Q570_outline.txt,Cell_CP_2,3,37,6,0,0.08108108108108109
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_04_R3D_D3D_Q570_outline.txt,Cell_CP_3,40,244,1,0,0.16393442622950818
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_04_R3D_D3D_Q570_outline.txt,Cell_CP_4,6,38,1,0,0.15789473684210525
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_04_R3D_D3D_Q570_outline.txt,Cell_CP_5,10,161,2,0,0.062111801242236024
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_04_R3D_D3D_Q570_outline.txt,Cell_CP_6,7,73,0,0,0.0958904109589041
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_04_R3D_D3D_Q570_outline.txt,Cell_CP_9,11,148,0,0,0.07432432432432433
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_05_R3D_D3D_Q570_outline.txt,Cell_CP_1,11,169,8,0,0.0650887573964497
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_05_R3D_D3D_Q570_outline.txt,Cell_CP_2,4,219,0,0,0.0182648401826484
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_05_R3D_D3D_Q570_outline.txt,Cell_CP_3,8,104,0,0,0.07692307692307693
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_05_R3D_D3D_Q570_outline.txt,Cell_CP_4,19,183,5,0,0.10382513661202186
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_05_R3D_D3D_Q570_outline.txt,Cell_CP_5,14,175,1,0,0.08
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_05_R3D_D3D_Q570_outline.txt,Cell_CP_6,2,71,2,0,0.028169014084507043
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_05_R3D_D3D_Q570_outline.txt,Cell_CP_7,15,173,8,0,0.08670520231213873
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_05_R3D_D3D_Q570_outline.txt,Cell_CP_8,17,95,2,0,0.17894736842105263
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_05_R3D_D3D_Q570_outline.txt,Cell_CP_9,8,100,2,0,0.08
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_05_R3D_D3D_Q570_outline.txt,Cell_CP_10,6,82,1,0,0.07317073170731707
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_06_R3D_D3D_Q570_outline.txt,Cell_CP_1,11,75,26,0,0.14666666666666667
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_06_R3D_D3D_Q570_outline.txt,Cell_CP_2,12,115,9,0,0.10434782608695652
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_06_R3D_D3D_Q570_outline.txt,Cell_CP_3,17,232,10,0,0.07327586206896551
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_06_R3D_D3D_Q570_outline.txt,Cell_CP_4,8,155,3,0,0.05161290322580645
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_06_R3D_D3D_Q570_outline.txt,Cell_CP_5,8,53,0,0,0.1509433962264151
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_06_R3D_D3D_Q570_outline.txt,Cell_CP_6,8,116,3,0,0.06896551724137931
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_06_R3D_D3D_Q570_outline.txt,Cell_CP_7,4,331,0,0,0.012084592145015106
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_06_R3D_D3D_Q570_outline.txt,Cell_CP_8,2,254,3,0,0.007874015748031496
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_06_R3D_D3D_Q570_outline.txt,Cell_CP_9,5,146,1,0,0.03424657534246575
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_06_R3D_D3D_Q570_outline.txt,Cell_CP_10,10,221,3,0,0.04524886877828054
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_07_R3D_D3D_Q570_outline.txt,Cell_CP_1,10,139,0,0,0.07194244604316546
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_07_R3D_D3D_Q570_outline.txt,Cell_CP_2,8,116,3,0,0.06896551724137931
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_07_R3D_D3D_Q570_outline.txt,Cell_CP_5,6,107,8,0,0.056074766355140186
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_07_R3D_D3D_Q570_outline.txt,Cell_CP_7,1,174,5,0,0.005747126436781609
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_07_R3D_D3D_Q570_outline.txt,Cell_CP_8,4,85,0,0,0.047058823529411764
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_07_R3D_D3D_Q570_outline.txt,Cell_CP_9,8,138,0,0,0.057971014492753624
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_07_R3D_D3D_Q570_outline.txt,Cell_CP_10,2,113,4,0,0.017699115044247787
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_07_R3D_D3D_Q570_outline.txt,Cell_CP_11,11,106,3,0,0.10377358490566038
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_08_R3D_D3D_Q570_outline.txt,Cell_CP_3,5,63,0,0,0.07936507936507936
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_08_R3D_D3D_Q570_outline.txt,Cell_CP_4,17,142,0,0,0.11971830985915492
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_08_R3D_D3D_Q570_outline.txt,Cell_CP_5,55,258,6,0,0.2131782945736434
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_08_R3D_D3D_Q570_outline.txt,Cell_CP_6,0,74,0,0,0
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_08_R3D_D3D_Q570_outline.txt,Cell_CP_7,11,221,2,0,0.049773755656108594
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_08_R3D_D3D_Q570_outline.txt,Cell_CP_9,1,153,0,0,0.006535947712418301
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_08_R3D_D3D_Q570_outline.txt,Cell_CP_10,12,206,4,0,0.05825242718446602
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_08_R3D_D3D_Q570_outline.txt,Cell_CP_11,6,69,2,0,0.08695652173913043
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_08_R3D_D3D_Q570_outline.txt,Cell_CP_12,14,96,6,0,0.14583333333333334
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_08_R3D_D3D_Q570_outline.txt,Cell_CP_13,8,92,4,0,0.08695652173913043
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_08_R3D_D3D_Q570_outline.txt,Cell_CP_14,13,122,8,0,0.10655737704918032
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_08_R3D_D3D_Q570_outline.txt,Cell_CP_16,1,97,2,0,0.010309278350515464
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_09_R3D_D3D_Q570_outline.txt,Cell_CP_1,10,174,0,0,0.05747126436781609
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_09_R3D_D3D_Q570_outline.txt,Cell_CP_2,2,88,3,0,0.022727272727272728
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_09_R3D_D3D_Q570_outline.txt,Cell_CP_3,11,206,0,0,0.05339805825242718
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_09_R3D_D3D_Q570_outline.txt,Cell_CP_5,3,165,3,0,0.01818181818181818
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_09_R3D_D3D_Q570_outline.txt,Cell_CP_6,7,167,3,0,0.041916167664670656
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_09_R3D_D3D_Q570_outline.txt,Cell_CP_7,7,144,5,0,0.04861111111111111
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_09_R3D_D3D_Q570_outline.txt,Cell_CP_8,10,61,0,0,0.16393442622950818
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_09_R3D_D3D_Q570_outline.txt,Cell_CP_9,11,120,10,0,0.09166666666666666
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_09_R3D_D3D_Q570_outline.txt,Cell_CP_10,6,117,15,0,0.05128205128205128
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_09_R3D_D3D_Q570_outline.txt,Cell_CP_11,7,76,3,0,0.09210526315789473
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_09_R3D_D3D_Q570_outline.txt,Cell_CP_12,1,123,1,0,0.008130081300813009
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_09_R3D_D3D_Q570_outline.txt,Cell_CP_13,9,94,8,0,0.09574468085106383
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_09_R3D_D3D_Q570_outline.txt,Cell_CP_14,8,159,3,0,0.050314465408805034
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_09_R3D_D3D_Q570_outline.txt,Cell_CP_15,11,112,0,0,0.09821428571428571
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_09_R3D_D3D_Q570_outline.txt,Cell_CP_16,2,215,1,0,0.009302325581395349
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_09_R3D_D3D_Q570_outline.txt,Cell_CP_18,3,182,0,0,0.016483516483516484
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_10_R3D_D3D_Q570_outline.txt,Cell_CP_1,11,81,11,0,0.13580246913580246
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_10_R3D_D3D_Q570_outline.txt,Cell_CP_2,11,128,0,0,0.0859375
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_10_R3D_D3D_Q570_outline.txt,Cell_CP_3,7,114,1,0,0.06140350877192982
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_10_R3D_D3D_Q570_outline.txt,Cell_CP_5,8,70,0,0,0.11428571428571428
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_10_R3D_D3D_Q570_outline.txt,Cell_CP_6,7,91,7,0,0.07692307692307693
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_10_R3D_D3D_Q570_outline.txt,Cell_CP_7,6,89,10,0,0.06741573033707865
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_10_R3D_D3D_Q570_outline.txt,Cell_CP_9,14,108,12,0,0.12962962962962962
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_10_R3D_D3D_Q570_outline.txt,Cell_CP_11,22,275,6,0,0.08
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_10_R3D_D3D_Q570_outline.txt,Cell_CP_12,4,93,3,0,0.043010752688172046
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_10_R3D_D3D_Q570_outline.txt,Cell_CP_13,5,116,0,0,0.04310344827586207
20200715_DT40_RELAGFP_NFKBIA_M4_0ugml_10_R3D_D3D_Q570_outline.txt,Cell_CP_14,73,50,8,0,1.46
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_01_R3D_D3D_Q570_outline.txt,Cell_CP_1,84,62,8,1,1.3548387096774193
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_01_R3D_D3D_Q570_outline.txt,Cell_CP_2,97,193,16,1,0.5025906735751295
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_01_R3D_D3D_Q570_outline.txt,Cell_CP_3,88,139,15,1,0.6330935251798561
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_01_R3D_D3D_Q570_outline.txt,Cell_CP_4,120,106,15,1,1.1320754716981132
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_01_R3D_D3D_Q570_outline.txt,Cell_CP_5,71,144,3,1,0.4930555555555556
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_01_R3D_D3D_Q570_outline.txt,Cell_CP_6,20,186,5,1,0.10752688172043011
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_01_R3D_D3D_Q570_outline.txt,Cell_CP_7,101,81,7,1,1.2469135802469136
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_01_R3D_D3D_Q570_outline.txt,Cell_CP_8,80,199,18,1,0.4020100502512563
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_01_R3D_D3D_Q570_outline.txt,Cell_CP_9,97,148,26,1,0.6554054054054054
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_01_R3D_D3D_Q570_outline.txt,Cell_CP_11,14,134,9,1,0.1044776119402985
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_01_R3D_D3D_Q570_outline.txt,Cell_CP_12,98,89,18,1,1.101123595505618
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_01_R3D_D3D_Q570_outline.txt,Cell_CP_13,91,120,3,1,0.7583333333333333
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_01_R3D_D3D_Q570_outline.txt,Cell_CP_14,80,93,19,1,0.8602150537634409
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_01_R3D_D3D_Q570_outline.txt,Cell_CP_15,104,100,20,1,1.04
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_01_R3D_D3D_Q570_outline.txt,Cell_CP_16,128,105,4,1,1.2190476190476192
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_01_R3D_D3D_Q570_outline.txt,Cell_CP_18,5,134,7,1,0.03731343283582089
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_02_R3D_D3D_Q570_outline.txt,Cell_CP_1,147,74,1,1,1.9864864864864864
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_02_R3D_D3D_Q570_outline.txt,Cell_CP_2,110,108,17,1,1.0185185185185186
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_02_R3D_D3D_Q570_outline.txt,Cell_CP_3,92,96,29,1,0.9583333333333334
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_02_R3D_D3D_Q570_outline.txt,Cell_CP_4,9,86,6,1,0.10465116279069768
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_02_R3D_D3D_Q570_outline.txt,Cell_CP_5,98,151,14,1,0.6490066225165563
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_02_R3D_D3D_Q570_outline.txt,Cell_CP_6,107,142,18,1,0.7535211267605634
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_02_R3D_D3D_Q570_outline.txt,Cell_CP_7,76,111,12,1,0.6846846846846847
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_02_R3D_D3D_Q570_outline.txt,Cell_CP_8,94,126,12,1,0.746031746031746
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_02_R3D_D3D_Q570_outline.txt,Cell_CP_9,143,137,20,1,1.0437956204379562
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_02_R3D_D3D_Q570_outline.txt,Cell_CP_10,82,171,8,1,0.47953216374269003
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_02_R3D_D3D_Q570_outline.txt,Cell_CP_11,112,251,19,1,0.44621513944223107
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_02_R3D_D3D_Q570_outline.txt,Cell_CP_12,64,77,15,1,0.8311688311688312
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_02_R3D_D3D_Q570_outline.txt,Cell_CP_13,102,62,14,1,1.6451612903225807
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_02_R3D_D3D_Q570_outline.txt,Cell_15,109,155,18,1,0.7032258064516129
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_03_R3D_D3D_Q570_outline.txt,Cell_CP_1,90,129,28,1,0.6976744186046512
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_03_R3D_D3D_Q570_outline.txt,Cell_CP_2,111,183,14,1,0.6065573770491803
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_03_R3D_D3D_Q570_outline.txt,Cell_CP_3,95,120,14,1,0.7916666666666666
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_03_R3D_D3D_Q570_outline.txt,Cell_CP_4,45,147,2,1,0.30612244897959184
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_03_R3D_D3D_Q570_outline.txt,Cell_CP_5,143,190,17,1,0.7526315789473684
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_03_R3D_D3D_Q570_outline.txt,Cell_CP_6,120,66,12,1,1.8181818181818181
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_03_R3D_D3D_Q570_outline.txt,Cell_CP_7,124,209,2,1,0.5933014354066986
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_03_R3D_D3D_Q570_outline.txt,Cell_CP_9,63,93,11,1,0.6774193548387096
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_03_R3D_D3D_Q570_outline.txt,Cell_CP_10,111,198,7,1,0.5606060606060606
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_03_R3D_D3D_Q570_outline.txt,Cell_CP_11,61,48,2,1,1.2708333333333333
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_03_R3D_D3D_Q570_outline.txt,Cell_CP_12,140,234,14,1,0.5982905982905983
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_03_R3D_D3D_Q570_outline.txt,Cell_CP_13,72,246,12,1,0.2926829268292683
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_03_R3D_D3D_Q570_outline.txt,Cell_CP_14,92,171,26,1,0.5380116959064327
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_03_R3D_D3D_Q570_outline.txt,Cell_CP_15,103,148,13,1,0.6959459459459459
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_03_R3D_D3D_Q570_outline.txt,Cell_CP_16,6,117,4,1,0.05128205128205128
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_03_R3D_D3D_Q570_outline.txt,Cell_CP_17,90,92,8,1,0.9782608695652174
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_03_R3D_D3D_Q570_outline.txt,Cell_CP_18,6,85,5,1,0.07058823529411765
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_03_R3D_D3D_Q570_outline.txt,Cell_CP_19,118,184,0,1,0.6413043478260869
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_03_R3D_D3D_Q570_outline.txt,Cell_CP_20,60,128,2,1,0.46875
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_04_R3D_D3D_Q570_outline.txt,Cell_CP_2,120,97,18,1,1.2371134020618557
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_04_R3D_D3D_Q570_outline.txt,Cell_CP_3,61,106,5,1,0.5754716981132075
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_04_R3D_D3D_Q570_outline.txt,Cell_CP_4,98,108,19,1,0.9074074074074074
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_04_R3D_D3D_Q570_outline.txt,Cell_CP_5,99,106,12,1,0.9339622641509434
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_04_R3D_D3D_Q570_outline.txt,Cell_CP_6,93,101,26,1,0.9207920792079208
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_04_R3D_D3D_Q570_outline.txt,Cell_CP_7,19,304,0,1,0.0625
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_04_R3D_D3D_Q570_outline.txt,Cell_CP_8,26,194,11,1,0.13402061855670103
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_04_R3D_D3D_Q570_outline.txt,Cell_CP_9,24,305,3,1,0.07868852459016394
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_04_R3D_D3D_Q570_outline.txt,Cell_CP_10,69,119,15,1,0.5798319327731093
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_04_R3D_D3D_Q570_outline.txt,Cell_CP_11,53,47,9,1,1.127659574468085
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_04_R3D_D3D_Q570_outline.txt,Cell_CP_12,112,109,13,1,1.0275229357798166
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_04_R3D_D3D_Q570_outline.txt,Cell_CP_13,96,64,9,1,1.5
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_05_R3D_D3D_Q570_outline.txt,Cell_CP_1,65,153,23,1,0.42483660130718953
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_05_R3D_D3D_Q570_outline.txt,Cell_CP_2,66,95,14,1,0.6947368421052632
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_05_R3D_D3D_Q570_outline.txt,Cell_CP_4,105,173,26,1,0.6069364161849711
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_05_R3D_D3D_Q570_outline.txt,Cell_CP_5,121,227,38,1,0.5330396475770925
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_05_R3D_D3D_Q570_outline.txt,Cell_CP_6,6,73,2,1,0.0821917808219178
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_05_R3D_D3D_Q570_outline.txt,Cell_CP_7,105,95,21,1,1.105263157894737
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_05_R3D_D3D_Q570_outline.txt,Cell_CP_8,38,106,9,1,0.3584905660377358
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_05_R3D_D3D_Q570_outline.txt,Cell_CP_9,136,96,0,1,1.4166666666666667
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_05_R3D_D3D_Q570_outline.txt,Cell_CP_10,78,145,22,1,0.5379310344827586
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_05_R3D_D3D_Q570_outline.txt,Cell_CP_11,94,144,1,1,0.6527777777777778
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_05_R3D_D3D_Q570_outline.txt,Cell_CP_12,109,148,14,1,0.7364864864864865
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_05_R3D_D3D_Q570_outline.txt,Cell_CP_13,6,144,8,1,0.041666666666666664
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_05_R3D_D3D_Q570_outline.txt,Cell_CP_14,120,150,10,1,0.8
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_05_R3D_D3D_Q570_outline.txt,Cell_CP_15,128,147,7,1,0.8707482993197279
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_06_R3D_D3D_Q570_outline.txt,Cell_CP_1,65,100,11,1,0.65
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_06_R3D_D3D_Q570_outline.txt,Cell_CP_2,73,75,13,1,0.9733333333333334
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_06_R3D_D3D_Q570_outline.txt,Cell_CP_3,19,305,0,1,0.06229508196721312
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_06_R3D_D3D_Q570_outline.txt,Cell_CP_4,89,75,4,1,1.1866666666666668
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_06_R3D_D3D_Q570_outline.txt,Cell_CP_5,84,84,9,1,1
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_06_R3D_D3D_Q570_outline.txt,Cell_CP_6,116,191,16,1,0.6073298429319371
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_06_R3D_D3D_Q570_outline.txt,Cell_CP_7,112,87,15,1,1.2873563218390804
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_06_R3D_D3D_Q570_outline.txt,Cell_CP_8,56,116,8,1,0.4827586206896552
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_06_R3D_D3D_Q570_outline.txt,Cell_CP_10,153,146,11,1,1.047945205479452
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_06_R3D_D3D_Q570_outline.txt,Cell_CP_11,87,146,16,1,0.5958904109589042
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_06_R3D_D3D_Q570_outline.txt,Cell_CP_13,53,81,6,1,0.654320987654321
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_06_R3D_D3D_Q570_outline.txt,Cell_CP_15,18,201,2,1,0.08955223880597014
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_06_R3D_D3D_Q570_outline.txt,Cell_CP_16,123,166,17,1,0.7409638554216867
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_06_R3D_D3D_Q570_outline.txt,Cell_CP_17,67,97,7,1,0.6907216494845361
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_06_R3D_D3D_Q570_outline.txt,Cell_CP_18,13,162,4,1,0.08024691358024691
